duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty_level
6,udp,domain_u,SF,526,10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0.0,0.0,0,0,0.96,0.04,0,149,134,0.99,0.01,0,0,0,0,0,0,normal,21
6,tcp,http,SF,1474,5606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.05,0.05,0,0,0.95,0.05,0,56,188,0.96,0.04,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,317,0.96,0.96,0,0,0.92,0.09,0,255,50,0.13,0,0,0,0.96,0,0,0,neptune,18
2,tcp,domain_u,SF,1300,9413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.01,0.01,0,0,0.97,0.03,0,188,249,0.92,0.08,0,0,0,0,0,0,normal,21
5,tcp,smtp,SF,1387,7717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0.02,0.02,0,0,0.96,0.04,0,250,144,0.87,0.13,0,0,0,0,0,0,normal,21
1,tcp,other,SH,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.13,0.87,0,157,10,0,0.51,0.92,0,0,0,0,0,nmap,16
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,503,0.0,0.0,0,0,0.93,0.03,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
23,tcp,telnet,SF,2175,4223,0,0,0,0,0,1,0,1,1,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,buffer_overflow,10
5,tcp,ftp_data,SF,280,12202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0.03,0.03,0,0,0.94,0.06,0,38,217,0.96,0.04,0,0,0,0,0,0,normal,21
24,tcp,ftp,SF,785,2013,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,warezclient,14
27,tcp,ftp,SF,326,2828,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,20,27,0,0,0,0,0,0,0,0,warezclient,8
8,tcp,http,SF,2444,1735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0.0,0.0,0,0,0.92,0.08,0,166,39,0.97,0.03,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,191,0.95,0.95,0,0,0.93,0.07,0,255,25,0.07,0,0,0,0.95,0,0,0,neptune,17
53,tcp,telnet,SF,399,527,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,guess_passwd,14
7,tcp,http,SF,677,10305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,12,0.03,0.03,0,0,0.94,0.06,0,26,16,0.86,0.14,0,0,0,0,0,0,normal,21
2,tcp,ftp_data,SF,2341,14398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0.04,0.04,0,0,0.9,0.1,0,164,163,1.0,0.0,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,440,0.9,0.9,0,0,0.92,0.04,0,255,17,0.09,0,0,0,0.9,0,0,0,teardrop,15
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,251,0.0,0.0,0,0,0.91,0.09,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,18
0,tcp,http,S0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,105,0.94,0.94,0,0,0.97,0.09,0,255,7,0.11,0,0,0,0.94,0,0,0,neptune,18
2,udp,smtp,SF,1759,10876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.02,0.02,0,0,0.93,0.07,0,26,25,0.99,0.01,0,0,0,0,0,0,normal,21
7,tcp,http,SF,480,3072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.01,0.01,0,0,0.93,0.07,0,207,126,0.96,0.04,0,0,0,0,0,0,normal,21
0,tcp,private,S0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,379,0.88,0.88,0,0,0.95,0.02,0,255,32,0.19,0,0,0,0.88,0,0,0,back,16
10,udp,ftp_data,SF,399,3371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11,0.04,0.04,0,0,0.99,0.01,0,159,253,0.96,0.04,0,0,0,0,0,0,normal,21
6,tcp,smtp,SF,573,14699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0.01,0.01,0,0,0.91,0.09,0,24,117,0.95,0.05,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,227,0.81,0.81,0,0,0.98,0.1,0,255,50,0.15,0,0,0,0.81,0,0,0,back,17
8,udp,domain_u,SF,1982,10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.04,0.04,0,0,0.93,0.07,0,19,69,0.91,0.09,0,0,0,0,0,0,normal,21
2,tcp,smtp,SF,2460,2397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.04,0.04,0,0,0.96,0.04,0,167,49,0.95,0.05,0,0,0,0,0,0,normal,21
9,udp,http,SF,819,7408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0.04,0.04,0,0,0.94,0.06,0,161,151,0.97,0.03,0,0,0,0,0,0,normal,21
7,tcp,domain_u,SF,1839,13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0.02,0.02,0,0,0.94,0.06,0,212,165,0.87,0.13,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,323,0.0,0.0,0,0,0.94,0.01,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,16
0,tcp,http,SF,377,5024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0.03,0.03,0,0,0.95,0.05,0,63,216,0.87,0.13,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,131,0.0,0.0,0,0,0.93,0.07,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,19
1,tcp,private,REJ,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.05,0.79,0,236,5,0,0.76,0.77,0,0,0,0,0,ipsweep,15
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,438,0.0,0.0,0,0,0.91,0.1,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,16
4,udp,http,SF,820,13236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0.02,0.02,0,0,0.92,0.08,0,133,67,0.89,0.11,0,0,0,0,0,0,normal,21
0,icmp,other,RSTO,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.06,0.87,0,207,5,0,0.8,0.62,0,0,0,0,0,satan,17
0,tcp,http,REJ,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,385,0.96,0.96,0,0,0.93,0.02,0,255,35,0.16,0,0,0,0.96,0,0,0,back,18
1,udp,smtp,SF,475,6986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0.02,0.02,0,0,1.0,0.0,0,163,27,0.88,0.12,0,0,0,0,0,0,normal,21
10,tcp,http,SF,2459,5405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0.91,0.09,0,98,166,0.93,0.07,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,395,0.0,0.0,0,0,0.91,0.03,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,19
3,tcp,smtp,SF,978,10615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,6,0.0,0.0,0,0,0.97,0.03,0,106,48,0.99,0.01,0,0,0,0,0,0,normal,21
103,tcp,telnet,SF,5351,4923,0,0,0,0,0,1,0,1,1,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,rootkit,5
6,tcp,ftp_data,SF,2080,7394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,12,0.02,0.02,0,0,0.99,0.01,0,47,249,0.91,0.09,0,0,0,0,0,0,normal,21
4,tcp,eco_i,RSTO,98,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.16,0.77,0,169,4,0,0.8,0.91,0,0,0,0,0,nmap,13
4,tcp,smtp,SF,2204,8844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,8,0.02,0.02,0,0,0.99,0.01,0,19,161,0.98,0.02,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,352,0.0,0.0,0,0,0.93,0.03,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,19
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,156,0.0,0.0,0,0,0.97,0.1,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,19
1,tcp,http,SF,1222,14175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.02,0.02,0,0,0.93,0.07,0,241,59,1.0,0.0,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,130,0.0,0.0,0,0,0.95,0.1,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,19
6,tcp,domain_u,SF,486,14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0.02,0.02,0,0,0.93,0.07,0,147,107,0.99,0.01,0,0,0,0,0,0,normal,21
0,tcp,private,RSTO,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.05,0.86,0,241,7,0,0.8,0.69,0,0,0,0,0,satan,16
0,tcp,http,REJ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,323,0.8,0.8,0,0,0.9,0.03,0,255,1,0.18,0,0,0,0.8,0,0,0,neptune,15
1,udp,ftp_data,SF,2471,10731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.01,0.01,0,0,0.92,0.08,0,62,148,0.91,0.09,0,0,0,0,0,0,normal,21
4,icmp,other,RSTO,96,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0.11,0.86,0,221,2,0,0.66,0.87,0,0,0,0,0,satan,12
37,tcp,ftp,SF,206,335,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,warezclient,10
2,tcp,other,SH,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.12,0.69,0,167,7,0,0.82,0.9,0,0,0,0,0,portsweep,12
3,tcp,ftp_data,SF,1651,11951,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,0.03,0.03,0,0,0.97,0.03,0,162,228,0.86,0.14,0,0,0,0,0,0,normal,21
1,tcp,smtp,SF,1627,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,8,0.02,0.02,0,0,0.99,0.01,0,209,73,0.91,0.09,0,0,0,0,0,0,normal,21
10,tcp,http,SF,303,6694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,8,0.03,0.03,0,0,0.97,0.03,0,137,132,0.94,0.06,0,0,0,0,0,0,normal,21
2,tcp,ftp_data,SF,2012,5746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,5,0.04,0.04,0,0,0.95,0.05,0,102,235,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,398,0.82,0.82,0,0,0.92,0.01,0,255,27,0.07,0,0,0,0.82,0,0,0,neptune,16
5,tcp,http,SF,723,2997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,12,0.02,0.02,0,0,0.97,0.03,0,106,227,0.98,0.02,0,0,0,0,0,0,normal,21
30,tcp,ftp,SF,622,2829,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,ftp_write,13
4,udp,http,SF,996,10236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,7,0.04,0.04,0,0,0.99,0.01,0,30,201,0.99,0.01,0,0,0,0,0,0,normal,21
56,tcp,telnet,SF,5134,4563,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,loadmodule,8
2,icmp,eco_i,RSTO,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0.06,0.91,0,251,4,0,0.58,0.97,0,0,0,0,0,ipsweep,16
2,icmp,eco_i,REJ,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.15,0.83,0,242,5,0,0.59,0.87,0,0,0,0,0,portsweep,18
4,tcp,http,SF,1771,13226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,7,0.0,0.0,0,0,0.93,0.07,0,252,180,0.88,0.12,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,510,0.0,0.0,0,0,0.95,0.02,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,16
10,tcp,smtp,SF,1178,13063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,12,0.01,0.01,0,0,0.95,0.05,0,238,50,0.9,0.1,0,0,0,0,0,0,normal,21
1,icmp,other,REJ,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.09,0.62,0,212,7,0,0.73,0.72,0,0,0,0,0,portsweep,17
0,tcp,private,S0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,106,0.81,0.81,0,0,0.96,0.07,0,255,26,0.13,0,0,0,0.81,0,0,0,back,15
0,tcp,http,REJ,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,299,0.98,0.98,0,0,0.98,0.1,0,255,7,0.04,0,0,0,0.98,0,0,0,neptune,18
6,tcp,ftp_data,SF,1521,6337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0.04,0.04,0,0,0.9,0.1,0,177,78,0.98,0.02,0,0,0,0,0,0,normal,21
4,tcp,http,SF,1895,2403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,0.04,0.04,0,0,0.99,0.01,0,203,236,0.9,0.1,0,0,0,0,0,0,normal,21
7,udp,domain_u,SF,1517,3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.03,0.03,0,0,0.99,0.01,0,109,151,0.92,0.08,0,0,0,0,0,0,normal,21
9,tcp,smtp,SF,796,5362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0.01,0.01,0,0,0.98,0.02,0,181,192,0.89,0.11,0,0,0,0,0,0,normal,21
2,tcp,private,SF,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.14,0.75,0,255,9,0,0.72,0.76,0,0,0,0,0,satan,15
9,tcp,domain_u,SF,2114,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.02,0.02,0,0,0.91,0.09,0,152,54,0.9,0.1,0,0,0,0,0,0,normal,21
1,tcp,http,SF,411,5428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0,0,0.97,0.03,0,153,107,0.88,0.12,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,435,0.0,0.0,0,0,0.94,0.06,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,16
5,tcp,ftp_data,SF,998,3382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,0.04,0.04,0,0,1.0,0.0,0,130,197,0.9,0.1,0,0,0,0,0,0,normal,21
3,tcp,http,SF,1032,7512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0.02,0.02,0,0,0.93,0.07,0,147,31,0.96,0.04,0,0,0,0,0,0,normal,21
0,tcp,http,S0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,295,0.8,0.8,0,0,0.98,0.04,0,255,37,0.08,0,0,0,0.8,0,0,0,back,15
8,tcp,http,SF,249,246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,11,0.01,0.01,0,0,0.92,0.08,0,100,93,0.89,0.11,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,370,0.99,0.99,0,0,0.97,0.08,0,255,22,0.13,0,0,0,0.99,0,0,0,neptune,17
50,tcp,telnet,SF,315,2882,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,16,0,0,0,0,0,0,0,0,guess_passwd,12
0,tcp,domain_u,SF,2257,13733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.02,0.02,0,0,0.96,0.04,0,158,123,0.98,0.02,0,0,0,0,0,0,normal,21
5,udp,domain_u,SF,860,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.02,0.02,0,0,0.99,0.01,0,59,95,0.94,0.06,0,0,0,0,0,0,normal,21
10,tcp,http,SF,2174,10238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,5,0.03,0.03,0,0,0.99,0.01,0,130,82,0.95,0.05,0,0,0,0,0,0,normal,21
1,tcp,http,SF,2440,13857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0.03,0.03,0,0,0.96,0.04,0,227,133,0.99,0.01,0,0,0,0,0,0,normal,21
32,tcp,telnet,SF,605,2773,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,guess_passwd,12
1,udp,domain_u,SF,1260,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0.01,0.01,0,0,0.99,0.01,0,135,243,0.87,0.13,0,0,0,0,0,0,normal,21
10,udp,http,SF,1516,9043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,10,0.05,0.05,0,0,0.92,0.08,0,53,255,0.9,0.1,0,0,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,212,0.0,0.0,0,0,0.93,0.07,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,17
6,tcp,smtp,SF,386,6594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,5,0.04,0.04,0,0,1.0,0.0,0,83,29,0.91,0.09,0,0,0,0,0,0,normal,21
0,tcp,http,S0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,277,0.88,0.88,0,0,0.91,0.05,0,255,48,0.17,0,0,0,0.88,0,0,0,back,20
0,tcp,http,REJ,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,162,0.98,0.98,0,0,0.96,0.04,0,255,11,0.14,0,0,0,0.98,0,0,0,neptune,17
1,tcp,domain_u,SF,1553,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0.01,0.01,0,0,0.99,0.01,0,95,149,0.91,0.09,0,0,0,0,0,0,normal,21
9,tcp,http,SF,1695,10334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.02,0.02,0,0,0.96,0.04,0,129,111,0.91,0.09,0,0,0,0,0,0,normal,21
0,tcp,private,S0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,247,0.92,0.92,0,0,0.91,0.01,0,255,17,0.09,0,0,0,0.92,0,0,0,back,19
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,497,0.0,0.0,0,0,0.99,0.03,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,15
0,tcp,http,REJ,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,389,0.97,0.97,0,0,0.99,0.02,0,255,23,0.17,0,0,0,0.97,0,0,0,neptune,19
3,tcp,http,SF,345,5878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,0,0,0.95,0.05,0,18,183,0.92,0.08,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,471,0.92,0.92,0,0,0.99,0.04,0,255,33,0.04,0,0,0,0.92,0,0,0,teardrop,17
5,tcp,http,SF,459,3717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0.04,0.04,0,0,0.91,0.09,0,203,102,0.92,0.08,0,0,0,0,0,0,normal,21
5,tcp,private,SF,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0.16,0.64,0,216,8,0,0.54,0.77,0,0,0,0,0,portsweep,15
5,tcp,other,SH,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.17,0.69,0,236,9,0,0.82,0.97,0,0,0,0,0,ipsweep,14
52,tcp,telnet,SF,145,1572,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,0,guess_passwd,11
5,tcp,smtp,SF,501,6046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,3,0.04,0.04,0,0,0.95,0.05,0,123,34,0.99,0.01,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,193,1.0,1.0,0,0,0.93,0.04,0,255,5,0.07,0,0,0,1.0,0,0,0,back,19
10,tcp,ftp_data,SF,2159,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0.03,0.03,0,0,0.99,0.01,0,106,111,0.98,0.02,0,0,0,0,0,0,normal,21
0,tcp,http,SF,1301,13161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,11,0.0,0.0,0,0,0.98,0.02,0,44,220,0.9,0.1,0,0,0,0,0,0,normal,21
8,tcp,domain_u,SF,1335,11173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0.02,0.02,0,0,0.98,0.02,0,69,224,0.94,0.06,0,0,0,0,0,0,normal,21
8,tcp,http,SF,1873,7441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.04,0.04,0,0,0.99,0.01,0,174,238,0.91,0.09,0,0,0,0,0,0,normal,21
9,udp,smtp,SF,2028,1840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,12,0.01,0.01,0,0,1.0,0.0,0,114,104,0.97,0.03,0,0,0,0,0,0,normal,21
3,tcp,domain_u,SF,1562,12828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.01,0.01,0,0,0.98,0.02,0,17,255,0.98,0.02,0,0,0,0,0,0,normal,21
10,tcp,ftp_data,SF,2206,8322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,11,0.05,0.05,0,0,0.91,0.09,0,154,229,0.88,0.12,0,0,0,0,0,0,normal,21
58,tcp,ftp,SF,700,2793,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,ftp_write,8
2,tcp,private,RSTO,46,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.19,0.88,0,184,2,0,0.82,0.69,0,0,0,0,0,portsweep,14
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,511,0.0,0.0,0,0,0.91,0.08,0,255,255,1.0,0,0,0,0.0,0,0,0,smurf,20
3,icmp,other,SF,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0.05,0.99,0,153,5,0,0.68,0.95,0,0,0,0,0,ipsweep,17
8,tcp,domain_u,SF,1209,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.05,0.05,0,0,0.98,0.02,0,201,255,0.89,0.11,0,0,0,0,0,0,normal,21
9,tcp,ftp_data,SF,885,3576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0.03,0.03,0,0,0.98,0.02,0,118,37,0.96,0.04,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,158,0.92,0.92,0,0,0.93,0.03,0,255,3,0.17,0,0,0,0.92,0,0,0,back,18
0,tcp,http,SF,1502,12130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.02,0.02,0,0,1.0,0.0,0,194,50,0.92,0.08,0,0,0,0,0,0,normal,21
7,tcp,smtp,SF,667,4053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.05,0.05,0,0,0.94,0.06,0,124,42,0.97,0.03,0,0,0,0,0,0,normal,21
2,udp,http,SF,1617,9924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0.03,0.03,0,0,0.91,0.09,0,253,244,0.93,0.07,0,0,0,0,0,0,normal,21
0,tcp,private,S0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,474,0.99,0.99,0,0,0.98,0.08,0,255,18,0.07,0,0,0,0.99,0,0,0,teardrop,17
0,tcp,http,REJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,356,0.87,0.87,0,0,0.97,0.01,0,255,28,0.13,0,0,0,0.87,0,0,0,neptune,15
7,udp,http,SF,2317,2698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,10,0.02,0.02,0,0,0.92,0.08,0,201,92,0.89,0.11,0,0,0,0,0,0,normal,21
